approval_id,workflow_run_id,request_id,approval_required,decision,reviewer_name,review_comment,reviewed_at,sla_hours
APR-0197-01,RUN-0197-01,REQ-0197,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-16 18:43:00,8.0
APR-0198-01,RUN-0198-01,REQ-0198,1,Pending,A. Shah,Pending sourcing manager review.,2026-01-19 07:15:00,7.0
APR-0199-01,RUN-0199-01,REQ-0199,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-28 06:56:00,8.0
APR-0200-01,RUN-0200-01,REQ-0200,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-05 10:54:00,1.0
APR-0201-01,RUN-0201-01,REQ-0201,1,Pending,S. Walker,Pending sourcing manager review.,2026-01-15 07:17:00,1.0
APR-0202-01,RUN-0202-01,REQ-0202,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-08 21:34:00,9.0
APR-0203-01,RUN-0203-01,REQ-0203,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-21 20:02:00,23.0
APR-0204-01,RUN-0204-01,REQ-0204,1,Pending,M. Chen,Pending sourcing manager review.,2026-03-21 21:00:00,1.0
APR-0205-01,RUN-0205-01,REQ-0205,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-07 01:07:00,21.0
APR-0206-01,RUN-0206-01,REQ-0206,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-03-16 16:47:00,7.0
APR-0207-01,RUN-0207-01,REQ-0207,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-30 02:52:00,11.0
APR-0208-01,RUN-0208-01,REQ-0208,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-13 02:24:00,13.0
APR-0209-01,RUN-0209-01,REQ-0209,1,Pending,R. Patel,Pending sourcing manager review.,2026-04-03 15:56:00,20.0
APR-0210-01,RUN-0210-01,REQ-0210,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-23 16:36:00,17.0
APR-0211-01,RUN-0211-01,REQ-0211,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-15 16:10:00,11.0
APR-0212-01,RUN-0212-01,REQ-0212,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-03 15:10:00,8.0
APR-0213-01,RUN-0213-01,REQ-0213,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-10 19:33:00,16.0
APR-0214-01,RUN-0214-01,REQ-0214,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-02-25 17:37:00,13.0
APR-0215-01,RUN-0215-01,REQ-0215,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-15 09:21:00,18.0
APR-0216-01,RUN-0216-01,REQ-0216,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-04 01:28:00,16.0
APR-0217-01,RUN-0217-01,REQ-0217,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-14 07:34:00,4.0
APR-0218-01,RUN-0218-01,REQ-0218,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-26 19:30:00,19.0
APR-0219-01,RUN-0219-01,REQ-0219,1,Pending,J. Morgan,Pending sourcing manager review.,2026-02-28 17:18:00,9.0
APR-0220-01,RUN-0220-01,REQ-0220,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-24 00:33:00,10.0
APR-0221-01,RUN-0221-01,REQ-0221,1,Rejected,M. Chen,Rejected because validation found likely infeasibility.,2026-01-15 23:16:00,17.0
APR-0222-01,RUN-0222-01,REQ-0222,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-20 01:13:00,1.0
APR-0223-01,RUN-0223-01,REQ-0223,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-19 05:18:00,15.0
APR-0224-01,RUN-0224-01,REQ-0224,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-03 10:09:00,14.0
APR-0225-01,RUN-0225-01,REQ-0225,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-01-31 14:50:00,12.0
APR-0226-01,RUN-0226-01,REQ-0226,1,Pending,R. Patel,Pending sourcing manager review.,2026-02-08 13:02:00,16.0
APR-0227-01,RUN-0227-01,REQ-0227,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-01-19 06:44:00,14.0
APR-0228-01,RUN-0228-01,REQ-0228,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-18 17:09:00,15.0
APR-0229-01,RUN-0229-01,REQ-0229,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-15 15:01:00,22.0
APR-0230-01,RUN-0230-01,REQ-0230,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-21 07:18:00,24.0
APR-0231-01,RUN-0231-01,REQ-0231,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-03-20 09:13:00,6.0
APR-0232-01,RUN-0232-01,REQ-0232,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-03-31 07:28:00,8.0
APR-0233-01,RUN-0233-01,REQ-0233,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-31 01:27:00,3.0
APR-0234-01,RUN-0234-01,REQ-0234,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-16 16:41:00,3.0
APR-0235-01,RUN-0235-01,REQ-0235,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-04-10 18:04:00,11.0
APR-0236-01,RUN-0236-01,REQ-0236,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-15 13:01:00,14.0
APR-0237-01,RUN-0237-01,REQ-0237,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-02 00:34:00,7.0
APR-0238-01,RUN-0238-01,REQ-0238,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-03 08:08:00,19.0
APR-0239-01,RUN-0239-01,REQ-0239,1,Pending,J. Morgan,Pending sourcing manager review.,2026-02-01 20:49:00,18.0
APR-0240-01,RUN-0240-01,REQ-0240,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-06 02:23:00,16.0
APR-0241-01,RUN-0241-01,REQ-0241,1,Rejected,M. Chen,Rejected due to policy or portfolio concerns.,2026-03-09 11:19:00,17.0
APR-0242-01,RUN-0242-01,REQ-0242,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-23 20:54:00,23.0
APR-0243-01,RUN-0243-01,REQ-0243,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-03-25 07:24:00,9.0
APR-0244-01,RUN-0244-01,REQ-0244,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-23 10:05:00,6.0
APR-0245-01,RUN-0245-01,REQ-0245,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-06 23:03:00,14.0
APR-0246-01,RUN-0246-01,REQ-0246,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-20 17:18:00,4.0
APR-0247-01,RUN-0247-01,REQ-0247,1,Rejected,S. Walker,Rejected due to policy or portfolio concerns.,2026-03-14 13:39:00,19.0
APR-0248-01,RUN-0248-01,REQ-0248,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-04 09:03:00,13.0
APR-0249-01,RUN-0249-01,REQ-0249,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-06 22:16:00,14.0
APR-0250-01,RUN-0250-01,REQ-0250,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-16 14:18:00,6.0
APR-0251-01,RUN-0251-01,REQ-0251,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-01-07 08:57:00,1.0
APR-0252-01,RUN-0252-01,REQ-0252,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-21 15:35:00,11.0
APR-0253-01,RUN-0253-01,REQ-0253,1,Pending,A. Shah,Pending sourcing manager review.,2026-02-26 10:08:00,6.0
APR-0254-01,RUN-0254-01,REQ-0254,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-01-06 21:29:00,16.0
APR-0255-01,RUN-0255-01,REQ-0255,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-21 10:02:00,3.0
APR-0256-01,RUN-0256-01,REQ-0256,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-10 13:39:00,5.0
APR-0257-01,RUN-0257-01,REQ-0257,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-09 10:48:00,1.0
APR-0258-01,RUN-0258-01,REQ-0258,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-07 01:58:00,5.0
APR-0259-01,RUN-0259-01,REQ-0259,1,Pending,M. Chen,Pending sourcing manager review.,2026-02-11 14:31:00,21.0
APR-0260-01,RUN-0260-01,REQ-0260,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-27 20:55:00,16.0
APR-0261-01,RUN-0261-01,REQ-0261,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-08 04:08:00,12.0
APR-0262-01,RUN-0262-01,REQ-0262,1,Rejected,R. Patel,Rejected because validation found likely infeasibility.,2026-02-06 16:52:00,12.0
APR-0263-01,RUN-0263-01,REQ-0263,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-24 02:20:00,9.0
APR-0264-01,RUN-0264-01,REQ-0264,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-02-13 09:59:00,17.0
APR-0265-01,RUN-0265-01,REQ-0265,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-24 10:35:00,22.0
APR-0266-01,RUN-0266-01,REQ-0266,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-30 05:40:00,9.0
APR-0267-01,RUN-0267-01,REQ-0267,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-04 15:49:00,13.0
APR-0268-01,RUN-0268-01,REQ-0268,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-02-21 22:08:00,15.0
APR-0269-01,RUN-0269-01,REQ-0269,1,Pending,R. Patel,Pending sourcing manager review.,2026-03-15 19:05:00,1.0
APR-0270-01,RUN-0270-01,REQ-0270,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-03 23:47:00,13.0
APR-0271-01,RUN-0271-01,REQ-0271,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-02-05 05:11:00,9.0
APR-0272-01,RUN-0272-01,REQ-0272,1,Pending,M. Chen,Pending sourcing manager review.,2026-03-18 23:53:00,8.0
APR-0273-01,RUN-0273-01,REQ-0273,1,Rejected,S. Walker,Rejected because validation found likely infeasibility.,2026-03-17 10:25:00,2.0
APR-0274-01,RUN-0274-01,REQ-0274,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-12 05:45:00,11.0
APR-0275-01,RUN-0275-01,REQ-0275,1,Rejected,R. Patel,Rejected because validation found likely infeasibility.,2026-03-30 11:50:00,24.0
APR-0276-01,RUN-0276-01,REQ-0276,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-03-27 02:41:00,7.0
APR-0277-01,RUN-0277-01,REQ-0277,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-07 09:30:00,12.0
APR-0278-01,RUN-0278-01,REQ-0278,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-03-21 13:04:00,5.0
APR-0279-01,RUN-0279-01,REQ-0279,1,Pending,M. Chen,Pending sourcing manager review.,2026-02-24 03:57:00,7.0
APR-0280-01,RUN-0280-01,REQ-0280,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-29 16:20:00,21.0
APR-0281-01,RUN-0281-01,REQ-0281,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-02-23 12:17:00,3.0
APR-0282-01,RUN-0282-01,REQ-0282,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-03-31 15:02:00,20.0
APR-0283-01,RUN-0283-01,REQ-0283,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-27 19:01:00,5.0
APR-0284-01,RUN-0284-01,REQ-0284,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-03-17 21:16:00,16.0
APR-0285-01,RUN-0285-01,REQ-0285,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-15 18:44:00,22.0
APR-0286-01,RUN-0286-01,REQ-0286,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-02-19 02:14:00,11.0
APR-0287-01,RUN-0287-01,REQ-0287,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-03 19:09:00,17.0
APR-0288-01,RUN-0288-01,REQ-0288,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-05 03:35:00,23.0
APR-0289-01,RUN-0289-01,REQ-0289,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-01-13 09:41:00,20.0
APR-0290-01,RUN-0290-01,REQ-0290,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-10 04:08:00,12.0
APR-0291-01,RUN-0291-01,REQ-0291,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-04-08 11:43:00,24.0
APR-0292-01,RUN-0292-01,REQ-0292,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-03-17 14:08:00,16.0
APR-0293-01,RUN-0293-01,REQ-0293,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-01-29 16:09:00,16.0
APR-0294-01,RUN-0294-01,REQ-0294,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-04-04 18:36:00,5.0
APR-0295-01,RUN-0295-01,REQ-0295,1,Rejected,R. Patel,Rejected because validation found likely infeasibility.,2026-04-04 23:09:00,3.0
APR-0296-01,RUN-0296-01,REQ-0296,1,Rejected,J. Morgan,Rejected because validation found likely infeasibility.,2026-02-22 23:31:00,5.0
APR-0297-01,RUN-0297-01,REQ-0297,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-16 12:29:00,2.0
APR-0298-01,RUN-0298-01,REQ-0298,1,Pending,A. Shah,Pending sourcing manager review.,2026-01-24 19:09:00,5.0
APR-0299-01,RUN-0299-01,REQ-0299,1,Pending,J. Morgan,Pending sourcing manager review.,2026-03-04 06:05:00,12.0
APR-0300-01,RUN-0300-01,REQ-0300,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-14 06:49:00,23.0
APR-0301-01,RUN-0301-01,REQ-0301,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-30 04:21:00,5.0
APR-0302-01,RUN-0302-01,REQ-0302,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-13 01:02:00,19.0
APR-0303-01,RUN-0303-01,REQ-0303,1,Pending,S. Walker,Pending sourcing manager review.,2026-02-14 08:09:00,9.0
APR-0304-01,RUN-0304-01,REQ-0304,1,Approved,J. Morgan,Approved after review of trade-offs and feasibility warnings.,2026-03-16 03:10:00,7.0
APR-0305-01,RUN-0305-01,REQ-0305,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-16 17:16:00,17.0
APR-0306-01,RUN-0306-01,REQ-0306,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-07 12:21:00,6.0
APR-0307-01,RUN-0307-01,REQ-0307,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-01-21 07:52:00,11.0
APR-0308-01,RUN-0308-01,REQ-0308,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-01-19 07:11:00,21.0
APR-0309-01,RUN-0309-01,REQ-0309,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-01-09 22:55:00,4.0
APR-0310-01,RUN-0310-01,REQ-0310,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-21 07:05:00,7.0
APR-0311-01,RUN-0311-01,REQ-0311,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-10 08:33:00,20.0
APR-0312-01,RUN-0312-01,REQ-0312,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-31 23:43:00,21.0
APR-0313-01,RUN-0313-01,REQ-0313,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-17 23:10:00,20.0
APR-0314-01,RUN-0314-01,REQ-0314,1,Rejected,M. Chen,Rejected due to policy or portfolio concerns.,2026-04-04 05:41:00,15.0
APR-0315-01,RUN-0315-01,REQ-0315,1,Rejected,R. Patel,Rejected because validation found likely infeasibility.,2026-03-18 14:57:00,15.0
APR-0316-01,RUN-0316-01,REQ-0316,1,Pending,R. Patel,Pending sourcing manager review.,2026-02-21 10:59:00,4.0
APR-0317-01,RUN-0317-01,REQ-0317,1,Rejected,R. Patel,Rejected due to policy or portfolio concerns.,2026-02-16 04:48:00,10.0
APR-0318-01,RUN-0318-01,REQ-0318,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-11 23:04:00,18.0
APR-0319-01,RUN-0319-01,REQ-0319,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-13 00:42:00,15.0
APR-0320-01,RUN-0320-01,REQ-0320,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-02-08 06:20:00,6.0
APR-0321-01,RUN-0321-01,REQ-0321,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-20 16:24:00,20.0
APR-0322-01,RUN-0322-01,REQ-0322,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-01-11 23:58:00,18.0
APR-0323-01,RUN-0323-01,REQ-0323,1,Pending,M. Chen,Pending sourcing manager review.,2026-04-04 19:45:00,6.0
APR-0324-01,RUN-0324-01,REQ-0324,1,Pending,R. Patel,Pending sourcing manager review.,2026-01-25 22:46:00,16.0
APR-0325-01,RUN-0325-01,REQ-0325,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-15 08:32:00,24.0
APR-0326-01,RUN-0326-01,REQ-0326,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-29 11:39:00,21.0
APR-0327-01,RUN-0327-01,REQ-0327,1,Pending,S. Walker,Pending sourcing manager review.,2026-03-29 14:19:00,15.0
APR-0328-01,RUN-0328-01,REQ-0328,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-03-12 19:53:00,9.0
APR-0329-01,RUN-0329-01,REQ-0329,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-01 02:57:00,10.0
APR-0330-01,RUN-0330-01,REQ-0330,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-06 07:36:00,7.0
APR-0331-01,RUN-0331-01,REQ-0331,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-02 20:35:00,21.0
APR-0332-01,RUN-0332-01,REQ-0332,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-08 11:44:00,11.0
APR-0333-01,RUN-0333-01,REQ-0333,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-21 18:20:00,10.0
APR-0334-01,RUN-0334-01,REQ-0334,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-03-12 15:51:00,17.0
APR-0335-01,RUN-0335-01,REQ-0335,1,Approved,S. Walker,Approved after review of trade-offs and feasibility warnings.,2026-01-28 03:17:00,13.0
APR-0336-01,RUN-0336-01,REQ-0336,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-27 02:54:00,11.0
APR-0337-01,RUN-0337-01,REQ-0337,1,Pending,S. Walker,Pending sourcing manager review.,2026-04-06 09:49:00,10.0
APR-0338-01,RUN-0338-01,REQ-0338,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-02-12 11:00:00,8.0
APR-0339-01,RUN-0339-01,REQ-0339,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-18 10:32:00,17.0
APR-0340-01,RUN-0340-01,REQ-0340,1,Rejected,A. Shah,Rejected because validation found likely infeasibility.,2026-02-09 22:50:00,6.0
APR-0341-01,RUN-0341-01,REQ-0341,1,Rejected,J. Morgan,Rejected due to policy or portfolio concerns.,2026-02-02 18:03:00,2.0
APR-0342-01,RUN-0342-01,REQ-0342,1,Approved,M. Chen,Approved after review of trade-offs and feasibility warnings.,2026-01-09 12:56:00,18.0
APR-0343-01,RUN-0343-01,REQ-0343,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-04-12 20:26:00,5.0
APR-0344-01,RUN-0344-01,REQ-0344,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-18 05:26:00,14.0
APR-0345-01,RUN-0345-01,REQ-0345,1,Approved,A. Shah,Approved after review of trade-offs and feasibility warnings.,2026-04-08 11:53:00,24.0
APR-0346-01,RUN-0346-01,REQ-0346,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-01-12 02:52:00,2.0
APR-0347-01,RUN-0347-01,REQ-0347,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-04-01 03:58:00,19.0
APR-0348-01,RUN-0348-01,REQ-0348,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-02-26 16:11:00,3.0
APR-0349-01,RUN-0349-01,REQ-0349,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-10 17:43:00,14.0
APR-0350-01,RUN-0350-01,REQ-0350,1,Approved,R. Patel,Approved after review of trade-offs and feasibility warnings.,2026-01-11 07:50:00,16.0
APR-0351-01,RUN-0351-01,REQ-0351,0,Auto-Approved,System,Request met auto-approval thresholds.,2026-03-11 16:54:00,14.0
